           t;          pp;         Mop;          Ms;         nsr;          ns
   3.8200000; 175.5653477;  14.5531734;  14.5553604; 600.0000000; 599.9700999
   3.8400000; 175.5404926;  14.5511131;  14.5515957; 600.0000000; 600.0690525
   3.8600000; 175.5789674;  14.5543024;  14.5526899; 600.0000000; 599.9784014
   3.8800000; 175.6011376;  14.5561401;  14.5560905; 600.0000000; 599.9249974
   3.9000000; 175.6368225;  14.5590982;  14.5589493; 600.0000000; 599.9126154
   3.9200000; 175.6609422;  14.5610975;  14.5613503; 600.0000000; 599.9233805
   3.9400000; 175.5925798;  14.5554308;  14.5576894; 600.0000000; 600.0791207
   3.9600000; 175.4704275;  14.5453052;  14.5470707; 600.0000000; 600.2665558
   3.9800000; 175.4311050;  14.5420456;  14.5402475; 600.0000000; 600.2062421
   4.0000000; 175.4794275;  14.5460512;  14.5433494; 600.0000000; 599.9754111

     kp;     Tc;     Tz;   nzad;       Iz
  0.270;  0.018;  0.001;    600; 0.002544
